um_to_um_diff,ad_to_um_diff,um_to_ad_diff,ad_to_ad_diff
0.014394279319488829,-0.04776313803818374,0.01765742270947981,0.015711436009215138
0.042431662497058924,-0.04776313803818374,-0.03140799785126785,0.03673947339239271
0.03775876530079724,-0.03140799785126785,-0.059445381028837944,0.0530946135793086
-0.02766179544686631,-0.0010341660755669164,-0.012716409066221122,0.04141237058865439
-0.06971787021322146,0.045694805887049904,0.05504060027957327,-0.031017535953401683
-0.06270852441882893,0.09008732925153588,0.05504060027957327,-0.08241940511228019
0.03308586810453556,-0.019725754860613644,0.022330319905741493,-0.035690433149663366
0.09616998025406827,-0.07580052121575383,-0.09449211000080056,0.07412265096248617
-0.008970206661819583,0.022330319905741493,0.03868546009265738,-0.052045573336579255
0.06579614847836733,-0.0571089324307071,-0.05243603523444542,0.043748819186785234
-0.006633758063688742,0.005975179718825606,0.019993871307610652,-0.01933529296274748
0.02607652231014303,-0.022062203458744486,-0.03374444644939869,0.029730127598000186
0.012057830721357988,0.008311628316956449,-0.017389306262482803,-0.0029801527758315897
0.028412970908273875,0.005975179718825606,-0.04776313803818374,0.013374987411084298
0.0027120363288346224,0.019993871307610652,-0.015052857664351963,-0.0076530499720932725
0.06112325128210565,-0.022062203458744486,-0.045426689440052896,0.006365641616691775
-0.0042973094655578995,0.0036387311206947655,0.03634901149452654,-0.035690433149663366
-0.037007589839389676,0.04102190869078822,0.05504060027957327,-0.05905491913097178
0.002712036328834625,0.010648076915087288,0.05737704887770411,-0.07073716212162598
-0.0019608608674270608,0.027003217102003176,-0.012716409066221122,-0.012325947168354955
-0.018316001054342945,0.0036387311206947655,0.010648076915087288,0.0040291930185609335
3.7558773070378186e-4,-0.03841734364566037,0.01765742270947981,0.02038433320547682
0.06579614847836733,-0.04776313803818374,-0.04776313803818374,0.029730127598000186
0.01673072791761967,-0.05243603523444542,0.0036387311206947655,0.03206657619613103
-0.053362730026305566,0.05971349747583495,0.03868546009265738,-0.04503622754218673
-0.07906366460574482,0.09709667504592841,0.062049946073965793,-0.08008295651414934
0.04944100829145145,-0.0571089324307071,-0.019725754860613644,0.027393678999869345
0.028412970908273875,-0.019725754860613644,0.01298452551321813,-0.021671741560878317
-0.09308235619452987,0.08074153485901252,0.07139574046648915,-0.05905491913097178
-0.013643103858081266,0.024666768503872335,0.005975179718825606,-0.016998844364616638
0.0073849335250963065,-0.0010341660755669164,-0.01037996046809028,0.0040291930185609335
3.755877307037825e-4,-0.01037996046809028,-0.0010341660755669166,0.011038538812953457
-0.04168048703565136,0.03167611429826486,0.024666768503872335,-0.014662395766485795
0.06579614847836733,-0.03608089504752953,-0.04776313803818374,0.01804788460734598
-0.037007589839389676,0.062049946073965793,0.0340125628963957,-0.05905491913097178
0.06813259707649817,-0.061781829626968786,-0.03841734364566037,0.03206657619613103
0.04944100829145145,-0.08280986701014635,-0.02673510065500617,0.06010395937370112
0.012057830721357988,0.0036387311206947655,-0.01037996046809028,-0.005316601373962431
-0.013643103858081266,0.05504060027957327,-0.00804351186995944,-0.033353984551532524
0.014394279319488827,-0.03608089504752953,-0.03140799785126785,0.0530946135793086
-0.01831600105434295,-0.012716409066221122,0.05971349747583495,-0.02868108735527084
-0.04635338423191304,0.0854144320552742,0.045694805887049904,-0.08475585371041103
0.01906717651575051,-0.00804351186995944,-0.05477248383257626,0.043748819186785234
0.012057830721357988,0.045694805887049904,-0.07813696981388467,0.02038433320547682
0.014394279319488827,-0.00804351186995944,-0.045426689440052896,0.03907592199052355
-0.04635338423191304,0.029339665700134018,0.07606863766275083,-0.05905491913097178
-0.027661795446866314,0.04335835728891906,0.04102190869078822,-0.05671847053284094
0.009721382123227146,0.008311628316956449,-0.024398652056875327,0.006365641616691774
0.009721382123227146,-0.015052857664351963,-0.04075379224379121,0.046085267784916076
